VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariation;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;FuelConsumptionAverage;RoadSurface;Traffic;DrivingStyle
40;54;2;74;97;122;1295;15,16;35;10,03;1;1;1
68;54;0;13;100;112;2093;15,57;35;10,13;1;1;1
50;54;1;27;73;138;2194;26,97;29;14,58;3;1;2
27;54;-4;18;79;101;910;9,15;27;12,52;1;1;1
81;55;-1;34;100;139;1955;27,60;35;21,59;1;1;1
66;55;-2;16;100;110;2080;15,48;35;10,11;1;1;1
63;55;-1;27;79;133;2008;29,32;28;12,75;1;1;1
8;55;-1;27;96;100;1193;13,71;33;8,19;1;1;1
49;55;2;29;73;146;2156;30,12;29;14,61;3;1;2
71;55;0;25;70;116;2212;28,31;29;15,51;3;1;1
68;55;2;71;94;134;2035,5;19,72;69;8,16;1;2;2
19;55;5;72;96;108;1243;14,59;32;9,52;1;1;1
38;55;2;79;97;112;1227;14,00;35;10,03;1;1;1
66;55;0;10;100;110;2076;15,07;35;10,10;1;1;1
53;55;3;79;94;138;1797,5;23,19;66;8,71;1;1;2
29;55;-1;77;97;113;1282;13,37;28;11,28;1;1;2
41;55;7;78;94;130;1763;22,41;56;7,99;1;1;2
31;55;-7;22;79;101;945;9,63;27;12,48;1;1;1
47;55;2;31;73;145;2093;31,88;29;14,63;3;1;2
43;55;3;42;98;144;1866;18,93;36;10,06;1;1;1
64;55;1;38;79;143;2028;29,54;28;12,76;1;1;1
66;55;-1;15;100;107;2051;14,59;34;10,10;1;1;1
67;55;2;77;94;142;2004;25,27;71;8,16;1;2;2
69;55;-1;35;70;131;2223;28,98;30;15,49;3;1;1
14;55;-1;31;95;116;2042;24,15;29;13,36;1;1;2
36;55;-1;80;97;106;1151;12,89;34;10,02;1;1;1
65;55;-1;18;100;108;2035;14,39;34;10,10;1;1;1
45;55;6;35;73;147;2024;30,43;29;14,62;3;1;2
39;55;0;18;79;102;968;9,68;26;12,47;1;1;1
1;55;-1;33;94;100;795;5,41;31;13,21;1;2;2
65;56;1;25;79;138;2035;28,42;28;12,75;1;1;1
14;56;-1;36;96;102;1006;11,10;31;9,50;1;1;1
72;56;2;33;70;131;2231;27,87;29;15,47;3;1;1
65;56;3;80;94;142;1919;25,11;70;8,15;1;2;2
50;56;3;79;94;142;1715;25,83;64;8,69;1;1;2
38;56;-5;60;97;104;1157;11,57;34;10,00;1;1;1
80;56;-1;59;100;148;1955;22,26;34;21,41;1;1;1
39;56;0;37;72;145;1940;29,95;30;14,61;3;1;2
63;56;-1;13;98;107;1953;14,42;35;10,04;1;1;1
16;56;1;11;95;125;2194;19,83;30;13,35;1;1;2
29;56;-3;33;97;107;1216;13,04;28;11,27;1;1;1
62;56;-1;12;98;107;1937;15,00;35;10,01;1;1;1
65;56;0;24;79;134;2036;28,43;28;12,74;1;1;1
40;56;4;42;98;146;1761;26,01;37;10,00;1;1;2
70;56;-2;31;70;129;2237;28,13;29;15,46;3;1;1
61;56;-1;14;98;108;1911;14,05;35;10,01;1;1;1
9;56;0;27;96;101;898;5,23;32;8,14;1;1;1
37;56;-1;10;80;105;1250;13,64;27;12,49;1;1;1
62;56;12;81;94;141;1860;25,19;70;8,14;1;2;2
61;56;-1;24;98;109;1913;13,52;35;10,00;1;1;1
3;56;-3;39;94;100;849;4,97;32;13,21;1;2;2
39;56;2;53;72;137;1826;27,36;30;14,61;3;1;2
60;56;-1;24;98;109;1907;13,23;34;9,97;1;1;1
65;56;0;13;80;125;2031;18,79;27;12,69;1;1;1
61;56;0;25;98;109;1909;13,38;35;9,95;1;1;1
71;56;1;33;70;131;2250;29,29;29;15,45;3;1;1
15;56;-2;19;96;102;1054;7,85;30;9,47;1;1;1
38;56;-2;31;80;105;1270;14,39;27;12,49;1;1;1
61;57;0;22;98;108;1862;16,93;35;9,94;1;1;1
65;57;0;13;80;117;2009;21,49;28;12,65;1;1;1
48;57;-1;82;94;140;1627,5;25,83;60;8,69;1;1;2
15;57;3;12;95;125;2154;25,93;31;13,35;1;1;2
50;57;0;78;94;141;1782;24,19;69;8,12;1;2;2
37;57;4;61;72;129;1684;24,13;30;14,62;3;1;2
80;57;0;91;101;194;1982;33,54;34;21,33;1;1;1
72;57;1;34;70;133;2261;28,84;29;15,43;3;1;1
6;57;-4;29;94;100;866;5,87;31;13,21;1;2;2
36;57;4;55;98;135;1602;23,69;37;9,92;1;1;2
61;57;-3;55;95;137;1971;32,34;28;17,82;1;1;1
43;57;-5;9;80;104;1284;12,10;27;12,46;1;1;1
17;57;-7;22;96;102;885;7,80;30;9,46;1;1;1
73;57;1;32;70;133;2254;23,13;29;15,39;3;1;1
33;57;5;61;72;122;1528;21,32;29;14,63;3;1;2
31;57;-1;16;96;112;2175;17,12;35;8,34;1;1;1
48;57;1;12;80;104;1326;14,22;27;12,49;1;1;1
12;57;2;29;95;129;1728;22,63;30;13,33;1;1;2
9;58;1;20;96;101;858;5,31;33;8,10;1;1;1
50;58;0;78;94;138;1701;24,19;68;8,11;1;2;2
10;58;-4;27;94;100;873;5,16;31;13,13;1;2;2
49;58;1;90;94;126;1542;22,97;61;8,67;1;1;2
3;58;-2;24;95;101;851;5,82;30;9,68;1;1;2
73;58;0;21;71;120;2205;23,45;29;15,36;3;1;1
82;58;2;80;101;206;2014;42,14;35;21,27;1;1;1
24;58;-7;19;96;104;939;6,78;30;9,46;1;1;1
32;58;3;70;98;120;1450;18,89;36;9,84;1;1;2
44;58;1;79;90;127;1465;17,80;42;14,00;1;1;2
61;58;0;53;94;158;1997;24,42;28;17,77;1;1;1
43;58;2;81;90;123;1404;16,52;42;14,01;1;1;2
41;58;2;81;90;119;1365;15,52;41;14,03;1;1;2
50;58;0;81;95;136;1599,5;22,97;66;8,10;1;2;2
69;58;1;35;98;129;2160;21,63;32;9,89;1;1;2
70;59;-1;17;71;112;2145;23,60;29;15,30;3;1;1
32;59;1;23;96;111;2236;16,11;35;8,31;1;1;1
26;59;8;49;72;156;2200;37,67;31;14,66;3;1;2
5;59;-3;25;95;101;850;6,04;30;9,68;1;1;2
68;59;2;43;98;147;2120;28,74;33;9,90;1;1;2
31;59;-7;19;96;105;1241;10,77;31;9,47;1;1;1
8;59;0;11;96;101;1295;8,04;34;8,05;1;1;1
83;59;2;91;101;205;2061;40,11;37;21,19;1;1;1
50;59;0;82;95;126;1521;22,19;64;8,08;1;2;2
66;59;-2;21;71;110;2025;25,74;29;15,26;3;1;1
66;59;2;56;98;169;2051;33,52;33;9,90;1;1;2
18;59;0;74;71;129;1851;29,53;31;14,65;3;1;2
29;59;0;79;98;105;1311;15,36;34;9,82;1;1;2
65;59;-1;35;71;122;2022;27,29;29;15,25;3;1;1
41;59;-3;46;95;107;1321;14,12;33;9,50;1;1;1
41;59;0;71;95;109;1310;15,09;32;9,50;1;1;1
8;59;-7;25;95;101;868;6,40;30;9,63;1;1;2
64;60;0;34;71;126;2035;28,01;29;15,24;3;1;1
43;60;2;71;95;118;1362;16,97;33;9,51;1;1;1
64;60;0;57;98;145;2051;24,66;32;9,88;1;1;2
52;60;-1;19;96;104;1640;11,93;31;9,51;1;1;1
45;60;8;78;94;144;2013,5;27,22;66;8,64;1;1;2
44;60;1;71;95;124;1425;18,08;33;9,51;1;1;1
31;60;0;15;96;111;2202;17,29;35;8,28;1;1;1
64;60;0;34;71;128;2066;28,25;29;15,24;3;1;1
53;60;0;15;96;105;1667;11,11;31;9,51;1;1;1
46;60;2;68;95;130;1482;19,37;34;9,52;1;1;1
50;60;2;85;95;111;1456;15,49;65;8,07;1;2;2
42;60;3;49;96;145;2004;25,06;47;13,40;1;1;2
39;60;0;52;96;138;1927;23,45;46;13,36;1;1;2
62;60;-1;18;94;121;1932;20,33;28;17,65;1;1;1
49;60;3;61;95;134;1541;20,91;34;9,52;1;1;1
18;60;8;75;71;113;1409;18,64;29;14,63;3;1;2
66;60;2;33;71;129;2093;28,01;29;15,23;3;1;1
39;60;-1;52;96;125;1826;18,33;44;13,33;1;1;2
85;60;2;89;101;207;2090;42,73;36;21,13;1;1;1
52;60;2;61;95;139;1605;22,41;34;9,52;1;1;1
40;60;-2;29;96;106;1738;13,06;44;13,31;1;1;2
53;60;0;11;96;105;1665;12,12;33;9,49;1;1;1
42;60;-1;8;96;102;1746;13,06;41;13,31;1;1;2
67;60;2;27;71;123;2118;24,94;29;15,21;3;1;1
14;60;-7;24;95;101;871;6,61;30;9,59;1;1;2
8;60;0;23;96;101;1114;7,58;33;8,00;1;1;1
54;60;-1;15;96;109;1687;17,90;34;9,49;1;1;1
29;60;-2;56;100;104;1242;9,07;33;9,80;1;1;2
67;61;0;27;71;121;2141;22,36;29;15,18;3;1;1
10;61;0;15;71;123;1551;12,15;31;14,63;3;1;2
37;61;0;81;94;142;1869;26,74;64;8,62;1;1;2
64;61;3;26;98;131;2726;25,06;32;9,88;1;1;2
66;61;-1;15;71;113;2137;20,41;29;15,08;3;1;1
21;61;-7;22;95;101;895;7,27;29;9,55;1;1;2
32;61;-1;15;96;115;2210;19,42;36;8,27;1;1;1
29;61;-5;28;95;102;893;9,94;25;14,13;1;1;2
86;61;1;78;101;194;2123;41,98;36;21,05;1;1;1
68;61;1;15;71;111;2132;22,77;29;15,00;3;1;1
10;61;5;56;71;102;1577;21,37;30;14,64;3;1;2
32;62;-2;31;100;104;1287;12,32;34;9,80;1;1;2
59;62;0;9;97;105;1842;12,80;32;9,43;1;1;1
8;62;-5;24;96;101;887;5,50;31;7,95;1;1;1
59;62;-1;18;97;108;1845;14,46;34;9,44;1;1;1
57;62;-2;33;94;117;1808;24,10;28;17,55;1;1;1
61;62;-2;12;97;106;1890;12,99;32;9,46;1;1;1
32;62;6;11;95;121;2228;27,75;37;8,25;1;1;1
61;62;0;20;97;107;1889;13,23;32;9,45;1;1;1
60;62;-1;23;97;107;1893;12,79;31;9,44;1;1;1
60;62;0;24;97;108;1904;12,97;32;9,42;1;1;1
60;62;0;23;97;108;1889;13,60;32;9,43;1;1;1
88;62;2;95;102;212;2167;43,28;36;20,98;1;1;1
57;62;0;49;94;134;1856;27,63;28;17,53;1;1;1
79;62;5;100;101;229;2618;59,90;37;12,77;1;1;2
84;62;5;100;101;229;2756;61,44;37;12,79;1;1;2
74;63;4;100;101;243;2459;56,34;37;12,73;1;1;2
89;63;5;100;101;226;2905;64,99;36;12,81;1;1;2
70;63;2;100;101;223;2296;59,24;37;12,69;1;1;2
93;63;5;100;102;228;3035;67,31;36;12,85;1;1;2
58;63;1;42;94;141;1898;26,63;28;17,51;1;1;1
32;63;0;81;94;127;1562,5;21,52;58;8,57;1;1;2
98;63;5;100;102;225;3167;61,68;36;12,88;1;1;2
62;63;7;100;100;233;2892;60,81;38;12,61;1;1;1
89;63;2;89;102;215;2195;47,77;36;20,92;1;1;1
14;63;-3;22;96;104;898;5,11;33;7,92;1;1;2
54;63;6;100;100;236;2595;61,88;39;12,56;1;1;1
48;64;3;89;100;238;2310;57,94;39;12,51;1;1;1
101;64;0;100;103;234;2491;49,10;36;12,92;1;1;2
63;64;0;25;98;129;1996;26,18;28;17,52;1;1;1
34;64;-2;9;100;101;1424;11,49;31;9,81;1;1;2
53;64;-1;11;97;114;2196;23,86;30;11,12;1;1;1
64;64;0;19;98;120;1997;23,33;28;17,53;1;1;1
60;64;0;7;94;114;1843;23,25;28;17,44;1;1;1
45;64;2;86;100;191;2093;46,39;38;12,46;1;1;1
20;64;-11;26;71;100;900;8,95;27;14,49;3;1;1
103;64;2;77;103;195;2543;50,38;36;12,94;1;1;2
32;64;5;98;94;111;1388,5;18,05;55;8,55;1;1;2
64;64;0;18;98;120;2007;22,68;28;17,59;1;1;1
21;64;2;64;95;180;2308;33,35;37;8,22;1;1;1
91;64;2;85;102;208;2243;46,23;35;20,85;1;1;1
64;64;0;16;98;118;2012;21,44;28;17,62;1;1;1
32;65;-10;25;71;100;903;8,93;26;14,50;3;1;1
43;65;-2;60;100;127;1902;31,51;35;12,43;1;1;1
17;65;-1;11;96;105;1183;10,65;34;7,88;1;1;2
105;65;2;100;103;226;2601;60,38;36;12,95;1;1;2
64;65;0;19;98;124;2025;21,44;28;17,62;1;1;1
41;65;-14;20;71;102;942;8,40;28;14,52;3;1;1
58;65;-1;26;95;124;1850;24,47;28;17,43;1;1;1
65;65;-1;24;97;130;2026;25,04;27;17,63;1;1;1
46;65;-4;16;100;104;1128;15,23;33;12,40;1;1;1
65;65;0;26;97;124;2021;26,68;28;17,62;1;1;1
36;65;-7;11;100;104;1026;5,84;32;9,82;1;1;1
108;65;3;80;103;211;2631;34,92;36;12,92;1;1;2
58;65;0;27;95;128;1846;24,85;28;17,41;1;1;1
66;65;3;15;97;126;2062;23,14;28;17,58;1;1;1
63;66;2;27;97;152;2086;39,59;29;17,55;1;1;1
19;66;-3;73;95;138;1912;19,39;34;8,20;1;1;2
58;66;0;31;95;129;1855;25,26;28;17,36;1;1;1
92;66;1;84;103;202;2274;46,15;35;20,78;1;1;1
52;66;-1;16;96;121;2304;24,82;30;11,11;1;1;1
61;66;1;69;96;173;2049;39,59;29;17,55;1;1;1
60;66;2;53;96;159;1959;34,08;28;17,49;1;1;1
58;66;0;32;95;134;1878;25,77;28;17,32;1;1;1
108;66;-1;91;104;204;2179;51,64;36;12,90;1;1;1
43;66;-6;12;100;107;1229;10,21;33;9,88;1;1;1
58;66;2;46;96;152;1912;30,14;28;17,44;1;1;1
59;66;1;18;95;128;1876;19,78;28;17,35;1;1;1
57;66;1;45;96;148;1864;29,25;28;17,39;1;1;1
53;67;-1;18;96;121;2299;23,81;30;11,11;1;1;1
109;67;1;100;104;248;2222;48,83;37;12,90;1;1;1
55;67;1;48;96;145;1819;27,56;28;17,35;1;1;1
24;67;0;66;94;124;1968;20,88;57;8,52;1;1;2
59;67;0;16;95;118;1851;20,38;28;17,31;1;1;1
54;67;1;50;95;141;1780;26,81;28;17,32;1;1;1
93;67;1;62;103;172;2282;39,56;35;20,61;1;1;1
22;67;-4;67;95;111;1499;13,43;36;8,19;1;1;2
53;67;0;45;95;133;1740;25,09;28;17,28;1;1;1
16;67;2;27;96;109;1186;13,35;35;7,78;1;1;2
111;67;2;100;104;217;2272;48,78;37;12,88;1;1;1
53;67;0;42;95;127;1696;23,30;28;17,26;1;1;1
61;67;-2;68;100;183;1967;31,81;36;12,48;1;1;2
52;67;0;33;95;122;1663;21,78;28;17,24;1;1;1
54;67;-3;22;95;114;1646;19,95;28;17,21;1;1;1
52;67;-2;25;95;117;1653;20,89;28;17,22;1;1;1
62;67;4;72;100;172;1933;34,05;36;12,47;1;1;2
58;68;2;59;100;143;1894;31,18;35;12,49;1;1;2
54;68;1;20;96;121;2305;22,44;30;11,11;1;1;1
57;68;2;38;98;127;1883;22,24;35;12,50;1;1;2
113;68;2;100;104;220;2305;50,40;36;12,87;1;1;1
54;68;4;32;98;145;1911;19,37;35;12,52;1;1;2
94;68;1;83;103;178;2300;41,83;35;20,54;1;1;1
50;68;2;48;98;137;1914;28,38;35;12,56;1;1;2
115;68;2;100;106;226;2341;53,71;36;12,86;1;1;1
15;68;3;57;96;112;1622;11,74;37;7,74;1;1;2
53;68;0;20;96;126;2296;22,22;30;11,10;1;1;1
48;69;3;49;98;165;2334;26,49;38;12,59;1;1;2
41;69;3;60;98;149;1881;22,72;34;9,65;1;1;2
117;69;2;100;106;229;2380;55,50;36;12,86;1;1;1
45;69;3;89;98;215;2584;49,77;39;12,62;1;1;2
95;69;1;78;103;182;2324;43,37;35;20,46;1;1;1
53;69;-1;19;96;120;2263;26,93;30;11,11;1;1;1
42;69;-3;98;97;245;2400;57,12;39;12,61;1;1;2
119;70;2;89;106;222;2401;46,83;36;12,87;1;1;1
11;70;3;19;96;106;1738;15,02;35;7,71;1;1;2
39;70;2;55;98;129;1727;18,50;32;9,64;1;1;2
45;70;3;96;97;227;2175;53,47;38;12,58;1;1;2
65;70;-1;17;100;114;2068;16,06;35;9,01;1;1;1
121;70;2;69;107;186;2412;37,96;36;12,87;1;1;1
54;70;-2;8;96;115;2283;23,02;30;11,11;1;1;1
96;70;1;87;103;198;2354;50,94;35;20,41;1;1;1
42;70;6;91;97;183;1943;42,55;37;12,55;1;1;2
66;71;1;29;100;123;2056;18,14;36;9,00;1;1;1
120;71;-1;30;107;156;2397;31,10;35;12,84;1;1;1
36;71;5;76;98;153;1748;29,29;40;12,53;1;1;2
9;71;-1;35;96;100;1199;13,02;34;7,68;1;1;2
26;71;1;23;95;109;1942;13,04;34;8,15;1;1;2
37;71;-1;44;98;117;1619;15,81;31;9,63;1;1;2
64;71;2;34;100;136;2018;23,88;36;9,00;1;1;1
97;72;1;78;103;210;2362;44,54;35;20,34;1;1;1
32;72;2;26;98;152;2306;22,46;40;12,53;1;1;2
119;72;-1;35;107;153;2378;30,84;35;12,82;1;1;1
62;72;2;44;98;160;1972;32,17;36;9,00;1;1;1
56;72;3;11;96;122;2380;25,33;29;11,10;1;1;1
29;72;-2;62;98;169;2578;29,49;38;12,52;1;1;2
118;72;-1;60;107;172;2359;37,92;36;12,80;1;1;1
10;72;-6;42;96;100;902;5,58;31;7,65;1;1;2
59;73;0;59;98;161;1903;29,59;36;8,98;1;1;1
25;73;-1;23;95;108;1880;13,04;35;8,15;1;1;2
38;73;0;9;98;110;1627;11,25;32;9,62;1;1;2
98;73;0;53;103;176;2369;35,60;34;20,24;1;1;1
31;73;-3;31;98;117;2289;29,49;33;12,52;1;1;2
53;73;2;53;96;172;2391;25,36;32;11,07;1;1;1
67;73;3;76;98;207;2161;46,59;38;9,90;1;1;1
118;73;0;67;107;179;2366;38,33;36;12,79;1;1;1
59;73;1;62;98;125;1779;14,82;36;8,97;1;1;1
64;74;2;73;98;190;2069;44,22;37;9,86;1;1;1
115;74;2;63;100;233;2328;43,98;40;12,77;1;1;1
34;74;-12;20;98;101;903;7,55;30;12,51;1;1;2
16;74;0;24;96;100;875;6,40;32;7,62;1;1;2
50;74;3;53;96;160;2286;41,47;31;11,04;1;1;1
98;74;0;46;103;154;2374;32,53;33;20,10;1;1;1
118;74;0;66;107;178;2360;37,56;36;12,79;1;1;1
26;74;0;20;95;108;1797;12,61;34;8,15;1;1;2
62;74;0;87;98;129;1965;30,91;35;9,82;1;1;1
46;74;-11;20;98;101;897;6,81;33;12,52;1;1;2
57;75;0;39;98;125;2431;24,29;36;8,98;1;1;1
48;75;0;33;96;130;2178;28,79;30;10,99;1;1;1
118;75;0;66;107;174;2363;38,09;36;12,78;1;1;1
116;75;1;50;101;179;2368;43,88;39;12,77;1;1;1
98;75;0;40;103;143;2367;23,33;33;19,90;1;1;1
16;75;-15;22;96;101;901;5,75;31;7,60;1;1;2
61;75;2;56;98;157;2331;20,41;36;9,79;1;1;1
57;75;1;33;98;118;2392;19,42;36;8,98;1;1;1
26;75;-2;17;95;108;1763;16,20;36;8,15;1;1;2
48;76;-1;28;96;125;2122;22,67;30;10,96;1;1;1
118;76;0;67;107;173;2360;35,79;36;12,77;1;1;1
59;76;3;38;98;178;2577;34,20;38;9,78;1;1;1
97;76;0;35;102;127;2359;22,75;32;19,70;1;1;1
56;76;1;24;98;117;2372;18,66;36;8,98;1;1;1
117;76;1;68;101;173;2383;36,52;39;12,74;1;1;1
31;76;0;22;96;101;899;5,33;31;7,60;1;1;1
49;76;0;22;95;116;2079;22,21;30;10,94;1;1;1
55;77;0;20;100;119;2359;18,37;36;8,98;1;1;1
56;77;2;52;98;165;2470;37,55;37;9,76;1;1;1
28;77;0;11;95;111;1794;12,87;37;8,12;1;1;2
97;77;0;41;102;129;2365;24,54;32;19,51;1;1;1
117;77;0;45;106;154;2356;30,89;35;12,74;1;1;1
31;77;-7;20;96;102;919;5,50;29;7,61;1;1;1
49;77;-2;12;95;114;2068;19,17;30;10,92;1;1;1
119;77;2;73;101;168;2400;43,37;38;12,74;1;1;1
55;77;-1;22;100;118;2341;18,37;36;8,97;1;1;1
54;78;0;60;98;133;2370;26,25;36;9,74;1;1;1
37;78;-8;15;96;106;1057;5,86;32;7,64;1;1;1
97;78;0;40;102;135;2369;20,74;32;19,30;1;1;1
56;78;2;25;100;114;2318;17,99;36;8,97;1;1;2
117;78;0;66;106;159;2344;36,05;35;12,73;1;1;1
54;79;1;42;98;117;2310;20,16;35;9,74;1;1;1
50;79;2;22;96;134;2160;19,95;30;10,90;1;1;1
119;79;1;62;101;187;2415;44,00;39;12,73;1;1;1
54;79;0;19;100;115;2320;18,13;36;8,98;1;1;2
98;79;0;18;101;119;2350;17,34;33;19,03;1;1;1
48;79;1;44;96;148;2133;30,35;30;10,88;1;1;1
40;79;0;31;95;102;751,5;4,38;58;8,26;1;2;2
53;80;0;22;98;118;2285;17,05;35;9,74;1;1;1
54;80;0;19;100;115;2323;17,46;36;8,98;1;1;2
27;80;-2;14;95;109;1996;13,88;35;8,12;1;1;1
117;80;0;70;106;172;2349;37,82;36;12,72;1;1;1
99;80;1;14;101;113;2326;17,21;32;18,78;1;1;1
46;80;1;33;96;124;2048;29,17;30;10,83;1;1;1
120;80;1;60;101;183;2435;43,37;39;12,72;1;1;1
40;80;0;32;95;102;744;4,27;58;8,32;1;2;2
54;80;1;19;100;115;2322;18,14;36;8,98;1;1;2
53;80;0;22;98;119;2272;18,62;36;9,75;1;1;1
97;81;-2;11;101;111;2295;17,38;33;18,53;1;1;1
29;81;2;14;95;110;2033;14,66;36;8,12;1;1;1
53;81;-2;19;100;114;2323;17,92;36;8,97;1;1;2
40;81;0;32;95;102;752;4,22;58;8,38;1;2;2
117;81;0;66;106;176;2349;37,80;36;12,70;1;1;1
54;81;-1;22;98;115;2272;18,96;36;9,75;1;1;2
94;81;-3;13;100;111;2273;17,84;33;18,35;1;1;1
120;81;0;65;101;174;2449;42,50;39;12,71;1;1;1
75;82;3;20;98;162;2320;44,49;35;9,44;1;1;1
46;82;-1;19;96;112;1963;21,10;29;10,79;1;1;2
54;82;1;17;100;115;2327;17,89;36;8,96;1;1;2
40;82;2;29;95;102;756,5;4,22;58;8,45;1;2;2
72;82;4;73;97;203;2226;48,90;35;9,42;1;1;1
27;83;2;12;95;111;1999;14,63;36;8,12;1;1;1
121;83;1;61;101;166;2463;41,13;39;12,70;1;1;1
117;83;0;56;106;170;2335;31,86;36;12,67;1;1;1
68;83;2;85;97;207;2226;38,64;32;9,38;1;1;1
54;83;0;16;100;115;2343;18,25;36;8,96;1;1;2
38;83;3;29;95;102;753,5;4,27;58;8,51;1;2;2
43;83;1;15;95;110;1782,5;22,69;53;9,17;1;2;2
54;83;0;18;98;118;2347;17,82;35;9,75;1;1;2
66;83;1;53;97;142;2121;23,20;35;9,35;1;1;1
53;84;1;16;100;116;2343;18,14;36;8,95;1;1;2
35;84;0;32;95;102;754;4,33;58;8,56;1;2;2
122;84;1;57;101;166;2480;39,63;38;12,69;1;1;1
67;84;0;12;96;115;2121;15,60;35;7,52;1;1;1
26;84;0;25;95;116;2015;16,08;36;8,11;1;1;1
65;84;3;49;97;165;2644;43,90;35;9,34;1;1;1
54;84;0;20;98;119;2345;17,60;36;9,76;1;1;2
116;84;-1;43;106;148;2326;33,47;35;12,63;1;1;1
42;84;5;62;95;110;1725;16,55;53;9,15;1;2;2
52;84;0;21;100;116;2341;18,26;36;8,95;1;1;2
35;84;2;50;95;106;1443,5;14,55;55;8,93;1;3;2
67;85;0;21;96;109;2117;18,09;34;7,52;1;1;1
62;85;2;69;97;184;2738;35,67;33;9,30;1;1;1
35;85;0;32;95;102;745,5;4,30;58;8,61;1;2;2
54;85;1;23;98;118;2329;18,13;36;9,76;1;1;2
73;85;-1;25;95;115;1768;19,37;34;17,40;1;1;1
73;85;0;27;95;117;1776;21,44;34;17,29;1;1;1
72;85;0;49;94;117;1778;25,33;34;16,88;1;1;1
74;85;2;78;94;149;1831;25,33;33;16,88;1;1;1
38;85;2;62;95;110;1622;16,02;53;9,13;1;2;2
124;85;3;39;101;160;2487;35,38;38;12,66;1;1;1
52;85;-2;18;101;120;2332;17,41;36;8,96;1;1;2
76;85;2;61;94;161;1875;30,04;35;16,83;1;1;1
36;85;-4;28;95;104;749,5;5,91;54;8,58;1;1;2
78;85;2;76;94;171;1924;30,91;35;16,77;1;1;1
79;85;1;20;94;142;1934;29,85;35;16,68;1;1;1
79;85;0;47;94;143;1959;27,38;34;16,59;1;1;1
79;85;0;55;95;162;1987;31,32;34;16,52;1;1;1
116;85;0;64;106;174;2318;37,62;36;12,61;1;1;1
82;85;2;59;95;162;2021;31,40;34;16,45;1;1;1
68;85;-1;20;96;108;2131;15,72;34;7,51;1;1;1
84;85;2;100;95;222;2095;40,82;34;16,41;1;1;1
33;85;0;73;95;104;1358,5;14,74;55;8,92;1;3;2
26;85;-3;29;95;110;1904;15,14;33;8,08;1;1;1
60;86;0;39;97;136;2620;21,98;33;9,28;1;1;1
88;86;3;94;95;227;2180;51,63;37;16,35;1;1;1
35;86;0;29;95;102;751,5;4,24;59;8,66;1;2;2
91;86;3;100;95;236;2248;52,85;36;16,32;1;1;1
94;86;3;100;96;227;2335;53,90;36;16,29;1;1;1
54;86;0;23;100;117;2321;18,16;35;9,77;1;1;2
54;86;2;35;101;132;2325;19,24;37;8,98;1;1;2
94;86;0;87;97;205;2405;53,90;35;16,29;1;1;1
68;86;-1;12;96;109;2149;15,46;34;7,51;1;1;1
36;86;6;64;95;109;1482;14,97;53;9,11;1;2;2
60;86;1;28;97;130;2538;21,61;33;9,24;1;1;1
100;86;5;100;97;217;2468;47,67;35;16,24;1;1;1
124;86;0;45;101;140;2487;26,95;38;12,59;1;1;1
40;86;-2;31;95;106;787;15,02;53;8,60;1;1;2
116;86;0;63;106;181;2323;34,71;36;12,58;1;1;1
35;86;0;31;95;102;751,5;4,36;59;8,72;1;1;2
102;87;3;100;98;233;2537;58,45;35;16,21;1;1;1
52;87;0;35;101;123;2266;21,59;36;8,99;1;1;2
54;87;0;23;100;116;2304;17,07;35;9,77;1;1;2
69;87;-1;9;96;109;2173;16,57;35;7,50;1;1;1
29;87;-6;20;95;99;1907;5,46;31;8,05;1;1;1
102;87;0;100;98;238;2605;60,45;34;16,17;1;1;1
50;87;1;20;96;122;2186;19,32;30;10,67;1;1;2
59;87;1;31;97;133;2502;22,43;33;9,21;1;1;2
35;87;-8;31;95;102;754;4,16;59;8,76;1;1;2
30;87;0;70;95;109;1315,5;14,05;53;9,09;1;2;2
107;87;5;89;100;213;2651;60,98;34;16,13;1;1;1
29;88;0;27;95;102;754;4,33;57;8,90;1;3;2
125;88;0;45;101;134;2482;26,80;37;12,53;1;1;1
52;88;0;20;101;118;2225;16,08;37;9,00;1;1;1
116;88;0;64;106;175;2317;35,02;36;12,57;1;1;1
70;88;0;13;95;114;2205;22,29;35;7,49;1;1;1
53;88;1;17;100;123;2303;18,01;36;9,78;1;1;2
107;88;0;75;100;197;2674;59,07;34;16,14;1;1;1
58;88;0;34;97;133;2459;22,09;33;9,20;1;1;2
37;88;4;27;95;103;758,5;4,27;53;8,13;1;1;2
43;88;0;30;95;102;746,5;3,99;59;8,82;1;1;2
50;88;0;31;96;132;2176;20,40;31;10,66;1;1;2
110;88;2;74;101;184;2685;49,17;34;16,14;1;1;1
35;88;-5;23;95;101;898;6,42;30;8,05;1;1;1
52;88;1;20;101;140;2246;17,77;38;9,02;1;1;1
52;89;1;25;100;125;2273;19,76;36;9,78;1;1;2
30;89;1;79;95;105;1224,5;12,69;53;9,07;1;2;2
29;89;-3;27;95;102;754;4,38;57;8,94;1;3;2
116;89;0;64;106;169;2320;34,37;36;12,56;1;1;1
111;89;1;75;101;191;2718;51,28;34;16,15;1;1;1
124;89;-1;39;101;131;2478;23,72;37;12,46;1;1;1
